title,start_year,end_year,genre,plot_summary,rating,votes,run_time,gross,production_type,actors,director
Hijacked,2012,,"['Action', 'Crime', 'Thriller']",A special agent's plans to reconcile with his ex-fiancé are ruined when she boards a private jet that is targeted by hijackers working for the same crime lord that he is chasing.,3.8,3608,86,,,"['Vinnie Jones', 'Rob Steinberg', 'Craig Fairbrass', 'Gina Philips']",['Brandon Nutt']
Hikaru Utada: Laughter in the Dark Tour 2018,2019,,['Music'],"If there was anyone you could call a true queen of J-pop, it's most definitely Utada Hikaru. She's one of the best selling artists in Japan of all time, with her debut album hitting almost ...",8.3,72,141,,,['Hikaru Utada'],
Hilarity for Charity,2018,,['Comedy'],Seth Rogen hosts an evening of comedy to raise awareness for Alzheimer's disease.,5.0,2247,70,,TV Special,"['Benji Allonbe', 'Ike Barinholtz', 'Sacha Baron Cohen', 'Lakecia Benjamin']",['Ryan Polito']
Hilda,2018,2020,"['Animation', 'Adventure', 'Comedy']","A fearless blue-haired girl named Hilda leaves the forest to go to town and find new friends, great adventures, magic and mysterious creatures who might be dangerous.",8.6,8072,24,,,"['Bella Ramsey', 'Ameerah Falzon-Ojo', 'Oliver Nelson', 'Daisy Haggard']",
Hillbilly Elegy,2020,,['Drama'],"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",6.7,37137,116,,,"['Amy Adams', 'Glenn Close', 'Gabriel Basso', 'Haley Bennett']",['Ron Howard']
Himlen är oskyldigt blå,2010,,['Drama'],Coming of age film that takes place in the Swedish archipelago during 70s about young Martin (Bill Skarsgård) who gets a summer job working at a hotel. The hotel manager Gösta (Peter Dalle)...,6.6,3484,110,,,"['Bill Skarsgård', 'Peter Dalle', 'Josefin Ljungman', 'Amanda Ooms']",['Hannes Holm']
Hinamatsuri,2018,,"['Animation', 'Comedy', 'Fantasy']",A vortex drops a being from another world into a yakuza's life - a life that's about to be greatly changed.,8.0,1551,24,,,"['Yoshiki Nakajima', 'Jarrod Greene', 'Brina Palencia', 'Takako Tanaka']",
Hip-Hop Evolution,2016,Ongoing,"['Documentary', 'Music']","MC and journalist Shad Kabango meets with Hip-Hop's biggest stars to retrace how Hip-Hop became the world's most popular music, but realizes that Hip-Hop's true legacy is something much more profound.",8.4,5411,90,,,"['Shad', 'LL Cool J', 'Alonzo Williams', 'Melle Mel']",
Hipersomnia,2016,,"['Fantasy', 'Horror', 'Mystery']",A young actress rehearsing for a play about human trafficking begins to relive terrifying scenes that may be dreams -- or an alternate reality.,4.9,1241,90,,,"['Yamila Saud', 'Gerardo Romano', 'Jimena Barón', 'Vanesa González']",['Gabriel Grieco']
Hiring Women,2020,,['Short'],"Ratched stars Sarah Paulson, Cynthia Nixon, Sharon Stone, and Judy Davis read from a 1940s Guide To Hiring Women.",,,6,,Video,"['Sarah Paulson', 'Judy Davis', 'Cynthia Nixon', 'Sharon Stone']",
His House,2020,,"['Drama', 'Horror', 'Thriller']","A refugee couple makes a harrowing escape from war-torn South Sudan, but then they struggle to adjust to their new life in an English town that has an evil lurking beneath the surface.",6.5,32061,93,,,"['Sope Dirisu', 'Wunmi Mosaku', 'Malaika Wakoli-Abigaba', 'Matt Smith']",['Remi Weekes']
Hisss,2010,,"['Comedy', 'Drama', 'Horror']",Based on the Far Eastern myth of the snake woman who is able to take on human form.,2.9,1698,98,,,"['Mallika Sherawat', 'Irrfan Khan', 'Jeff Doucette', 'Divya Dutta']",['Jennifer Lynch']
Historia de un Crimen: Colosio,2019,Ongoing,"['Crime', 'Drama', 'Thriller']","In 1994, Mexican presidential candidate Luis Donaldo Colosio's assassination sends his dying widow racing to uncover who did it.",7.6,732,45,,,"['Martín Altomaro', 'Norma Angélica', 'Enrique Arreola', 'Ari Brickman']",
Historia de un Crimen: La Busqueda,2020,,['Crime'],Based on a true story about the disappearance of a small girl from her home outside Mexico City,5.5,561,,,,"['Dario Yazbek Bernal', 'Diana Bovio', 'Regina Blandón', 'Adrian Ladron']",
Historia de un clan,2015,Ongoing,"['Biography', 'Crime', 'Drama']","The Puccio are apparently a family like any other: Archimedes, the father has a plan in hand, for which he needs the help of his family. He gathers his children to help him carry out the ...",7.8,828,50,,,"['Alejandro Awada', 'Chino Darín', 'Cecilia Roth', 'Gustavo Garzón']",
Historia de un crimen: Colmenares,2019,,['Crime'],"Laura and Jessy's bail hearing begins, triggering a media blitz. Oneida's mother advises she let go of Luis. A social media comment catches Jorge's eye.",6.9,29,,,,"['Ernesto Benjumea', 'Ernesto Campos', 'Enrique Carriazo', 'Carlos Carvajal']",['Felipe Martínez Amador']
Historia de un crimen: Colmenares,2019,,['Crime'],"Salazar shares his doubts that Luis Andrés death was murder. Ramsés starts to distrust González, who makes a bold claim during Cárdenas's first hearing.",6.3,25,,,,"['Ernesto Benjumea', 'Ernesto Campos', 'Enrique Carriazo', 'Carlos Carvajal']",['Juan Felipe Cano']
Historia de un crimen: Colmenares,2019,,['Crime'],A new eyewitness comes forward saying he saw a beating in the wee hours of Halloween. A murder suspect is arrested. Salazar interviews Laura Moreno.,6.5,26,,,,"['Ernesto Benjumea', 'Ernesto Campos', 'Enrique Carriazo', 'Carlos Carvajal']",['Felipe Martínez Amador']
Historia de un crimen: Colmenares,2019,,['Crime'],"As days, weeks and months pass, Oneida demands answers from prosecutors and gets a tip from the dead. Visions of Luis Andrés haunt Laura.",7.1,34,,,,"['Juana Arboleda', 'Tatiana Barrero', 'Lina Bedoya', 'Josué Bernal']",['Juan Felipe Cano']
Historia de un crimen: Colmenares,2019,,['Crime'],González focuses his attention on Carlos Cárdenas and is then himself targeted. Salazar gets a surprise at work. Oneida worries about her son's soul.,7.0,28,,,,"['Marcela Agudelo', 'Ernesto Benjumea', 'Ernesto Campos', 'Enrique Carriazo']",['Felipe Martínez Amador']
Historia de un crimen: Colmenares,2019,,['Crime'],"After going to a Halloween party, college student Luis Andrés Colmenares is found dead. Was it an accident or murder? Inspired by true events.",7.3,735,,,,"['Ernesto Campos', 'Carlos Carvajal', 'Camila Jurado', 'Fabiana Medina']",
Historia de un crimen: Colmenares,2019,,['Crime'],"After going to a Halloween party, college student Luis Andres Colmenares is found dead. Was it an accident or murder?",7.4,42,47,,,"['Juana Arboleda', 'Oriana Barraza', 'Lina Bedoya', 'Ernesto Campos']",['Juan Felipe Cano']
Historia de un crimen: Colmenares,2019,,['Crime'],A new prosecutor begins. Salazar triangulates phone records. The judge orders a reenactment at the tunnel and makes a ruling on Jessy and Laura's case.,5.5,26,,,,"['Ernesto Benjumea', 'Ernesto Campos', 'Carlos Carvajal', 'Amparo Conde']",['Juan Felipe Cano']
Historia de un crimen: Colmenares,2019,,['Crime'],Luis's body is exhumed. González's interrogations intensify after an incriminating letter is found. Journalist Salazar pitches the story to his editor.,6.8,30,,,,"['Cesar Alvarez', 'Juana Arboleda', 'Ernesto Benjumea', 'Josué Bernal']",['Juan Felipe Cano']
Historical Roasts,2019,Ongoing,['Comedy'],"""Roastmaster General"" Jeff Ross and a slew of guest stars poke fun at major historical figures while also honoring their enduring impact on the world.",5.3,1591,30,,,"['Jeffrey Ross', 'Jaleel White', 'James Adomian', 'Rachel Feinstein']",
History 101,2020,Ongoing,"['Documentary', 'History']",It is a new type of history show for a new type of audience: Big History delivered in an unadulterated hit of premium archive and jaw-dropping infographics.,6.8,3560,22,,,"['Frankie Corzo', 'Natalie Silverman']",
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","With medieval roots as a term for excrement, this filthy vulgarity evolved over time into something much more versatile - and sometimes even positive.",6.8,373,21,,,"['Joel Kim Booster', 'DeRay Davis', 'Nikki Glaser', 'Patti Harrison']","[""Ves D'Elia""]"
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","The silly putty of the English language, our most malleable swear word can refer to sex, rage, confusion, excitement and a whole lot more.",7.1,488,21,,,"['Nicolas Cage', 'Joel Kim Booster', 'DeRay Davis', 'Open Mike Eagle']","[""Ves D'Elia""]"
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","An education in expletives: the history lesson you didn’t know you needed hosted by Nicolas Cage. A loud and proudly profane series that explores the origins, pop culture-usage, science and cultural impact of curse words.",6.4,4167,124,,,"['Nikki Glaser', 'London Hughes', 'Elvis Mitchell', 'Melissa Mohr']",
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","Though it literally means ""female dog"", in recent years, some women have started to reclaim the ""B word"" as a term of strength and solidarity.",6.4,351,21,,,"['Nicolas Cage', 'Joel Kim Booster', 'Nikki Glaser', 'Patti Harrison']","[""Ves D'Elia""]"
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","From its feline origins to its modern slang uses describing genitalia or insulting manhood, learn how ""pu**y"" has stood the test of time.",6.7,279,,,,"['Nicolas Cage', 'DeRay Davis', 'Nikki Glaser', 'Patti Harrison']","[""Ves D'Elia""]"
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","Though quite mild when compared with its profane brethren, ""damn"" has maintained its meaning from biblical times and can still pack a punch even today.",6.8,263,,,,"['Nicolas Cage', 'DeRay Davis', 'Nikki Glaser', 'London Hughes']","[""Ves D'Elia""]"
History of Swear Words,2021,Ongoing,"['Documentary', 'Comedy']","You can have one or you can be one. But how did an unassuming nickname for ""Richard"" become one of our most popular swear words?",6.9,301,21,,,"['Nicolas Cage', 'Joel Kim Booster', 'DeRay Davis', 'Nikki Glaser']","[""Ves D'Elia""]"
History's Greatest Hoaxes,2016,Ongoing,['Documentary'],"History's Greatest Hoaxes looks at some of the most spectacular hoaxes that show that you can fool some of the people some of the time, but not all of the people all of the time. It looks ...",6.2,36,,,,"['Tom Ward', 'Guy Walters', 'Linda Papadopoulos', 'Alex Boese']",
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Tom Scorzone', 'Sanaa Lathan', 'Gregg Henry']",['Mike Barker']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",A happily married man's life is turned upside down when his wife is killed in a mysterious hit-and-run accident in Tel Aviv.,,,,,,"['Lior Raz', 'Kaelen Ohm', 'Moran Rosenblatt', 'Gregg Henry']",
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Michael Aronov', 'Kaelen Ohm', 'Alex Morf']",['Mike Barker']
Hit and Run,2012,,"['Action', 'Adventure', 'Comedy']",Former getaway driver Charles Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charles' former gang chase them on the road.,6.1,35252,100,13.75,I,"['Dax Shepard', 'Kristen Bell', 'Bradley Cooper', 'Kristin Chenoweth']","['David Palmer', 'Dax Shepard']"
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Sanaa Lathan', 'Gregg Henry', 'Kaelen Ohm']",['Rotem Shamir']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Sanaa Lathan', 'Gregg Henry', 'Lior Raz', 'Kaelen Ohm']",['Neasa Hardiman']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Gregg Henry', 'Kaelen Ohm', 'Alex Morf']",['Mike Barker']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Gregg Henry', 'Kaelen Ohm', 'Igal Naor']",['Neasa Hardiman']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Sanaa Lathan', 'Gregg Henry', 'Michael Aronov']",['Neasa Hardiman']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Sanaa Lathan', 'Gregg Henry', 'Lior Raz', 'Philip Casnoff']",['Mike Barker']
Hit and Run,2021,Ongoing,"['Action', 'Crime', 'Drama']",,,,,,,"['Lior Raz', 'Kaelen Ohm', 'Brett Azar', 'Igal Naor']",['Mike Barker']
Hitler's Circle of Evil,2018,,"['Documentary', 'Biography', 'History']",This is the story of the rise and fall of the Third Reich told like the drama it really was: through the personal relationships of the movers and shakers of the Nazi Party.,8.0,3579,52,,,"['Jonathon Michaels', 'Alisdair Simpson', 'Guy Walters', 'Michael Lynch']",
Hits,2014,,"['Comedy', 'Drama']",A small town in upstate New York plays host to its inhabitants' delusions of grandeur.,5.8,1860,96,,,"['Meredith Hagner', 'Matt Walsh', 'James Adomian', 'Jake Cherry']",['David Cross']
Hiyama Kentarô no ninshin,2022,Ongoing,"['Comedy', 'Drama', 'Romance']","The story takes place in a world where-in rare cases-men can conceive and give birth. Kentaro Hiyama, an elite ad man, suddenly finds out one day that he is pregnant. His partner, Aki Seto,...",,,,,,"['Takumi Saitoh', 'Juri Ueno']",
Hogar,2020,,"['Adventure', 'Drama', 'Thriller']","Javier Muñoz, once a successful executive, makes the fateful decision to leave his home, which he and his family can no longer afford.",6.4,15329,103,,,"['Javier Gutiérrez', 'Mario Casas', 'Bruna Cusí', 'Ruth Díaz']","['David Pastor', 'Àlex Pastor']"
Hold Your Breath,2012,,"['Horror', 'Thriller']",A group of friends on a weekend camping trip find themselves being picked off one by one when one member of the group refuses to abide by the urban myth that you can breathe in evil spirits when passing cemeteries.,3.3,1906,87,,,"['Katrina Bowden', 'Randy Wayne', 'Erin Marie Hogan', 'Steve Hanks']",['Jared Cohn']
Hold the Dark,2018,,"['Action', 'Drama', 'Thriller']","After the deaths of three children suspected to be killed by wolves, writer Russell Core is hired by the mother of a missing six-year-old boy to track down and locate her son in the Alaskan wilderness.",5.6,34753,125,,,"['Jeffrey Wright', 'Alexander Skarsgård', 'James Badge Dale', 'Riley Keough']",['Jeremy Saulnier']
Holdout,,,['Horror'],"A woman refuses to evacuate from her dream home during the most dangerous storm in a decade. As it worsens, she must defend her home against mother nature, a band of looters, and something more sinister that arrives with the Hurricane.",,,,,,,
Holidate,2020,,"['Comedy', 'Romance']","Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",6.1,51143,104,,,"['Emma Roberts', 'Luke Bracey', 'Kristin Chenoweth', 'Frances Fisher']",['John Whitesell']
Holiday Home Makeover with Mr. Christmas,2020,Ongoing,['Reality-TV'],"Mr. Christmas, a veteran in the interior design industry with a healthy obsession with the holiday season, takes you behind the scenes as he puts his design expertise and vast Christmas collection to good use.",5.7,247,,,,['Benjamin Bradley'],
Holiday Rush,2019,,"['Comedy', 'Drama', 'Family']","After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",4.9,2294,92,,,"['Romany Malco', 'Sonequa Martin-Green', 'Darlene Love', 'Amarr M. Wooten']",['Leslie Small']
Holiday Sing-Along: With the Ladies of Fuller House,2016,,['Short'],,,,,,,,
Holland: Natuur in de Delta,2015,,['Documentary'],Multiple animals are followed during their life in the by humans created delta.,6.9,379,96,,,"['Bram van der Vlugt', 'Carice van Houten']",['Mark Verkerk']
Hollywood,2020,,['Drama'],"After returning from the war, Jack Castello arrives in Hollywood with hopes to make it in pictures. Jack's wife, Henrietta, receives some unexpected news. A new friend makes Jack an offer that's almost too good to be true.",7.7,1572,44,,,"['David Corenswet', 'Darren Criss', 'Laura Harrier', 'Joe Mantello']",['Ryan Murphy']
